Datum,PV(kWh),sin_month_x,cos_month_x,sin_dayofyear_x,cos_dayofyear_x,year_x,datetime,humidity,dew,windspeed,precip,solarradiation,tempmin,precipcover,uvindex,temp,tempmax,pressure,windgust,winddir,feelslikemin,snowdepth,cloudcover,feelslike,snow,solarenergy,feelslikemax,preciptype,visibility,sin_month_y,cos_month_y,sin_dayofyear_y,cos_dayofyear_y,year_y,sunset_seconds,sunrise_seconds,sunset_sin,sunset_cos,sunrise_sin,sunrise_cos,day_length_seconds,day_length_hours
2024-07-22,43.2,-0.4999999999999997,-0.8660254037844388,-0.3617137307297674,-0.9322892131745134,2024,2024-07-22,61.5,13.9,15.4,0.0,303.8,15.7,0.0,9.0,22.3,28.7,1011.7,28.8,347.3,15.7,0.0,34.5,22.2,0.0,26.1,28.0,['none'],34.3,-0.4999999999999997,-0.8660254037844388,-0.3617137307297674,-0.9322892131745134,2024,74512,18401,-0.760783670452575,0.6490055521894307,0.9730616388662192,0.23054510831285846,56111,15.586388888888889
2024-07-23,40.0,-0.4999999999999997,-0.8660254037844388,-0.37770796520396466,-0.9259247771938499,2024,2024-07-23,65.7,14.1,15.9,0.304,254.5,18.1,8.33,8.0,21.2,24.8,1016.3,28.1,5.7,18.1,0.0,72.1,21.2,0.0,21.9,24.8,['rain'],35.1,-0.4999999999999997,-0.8660254037844388,-0.37770796520396466,-0.9259247771938499,2024,74440,18476,-0.7641714114159134,0.6450132199998779,0.9743045879532984,0.22523447758536727,55964,15.545555555555556
2024-07-24,19.0,-0.4999999999999997,-0.8660254037844388,-0.39359027665646645,-0.9192859697186105,2024,2024-07-24,78.9,13.7,15.8,0.0,254.4,14.6,0.0,10.0,17.5,20.0,1014.3,33.5,331.8,14.6,0.0,70.4,17.5,0.0,22.1,20.0,['none'],28.7,-0.4999999999999997,-0.8660254037844388,-0.39359027665646645,-0.9192859697186105,2024,74365,18552,-0.7676780291722424,0.6408357383341083,0.9755345439458566,0.21984620435283755,55813,15.50361111111111
2024-07-25,28.0,-0.4999999999999997,-0.8660254037844388,-0.4093559588156211,-0.9123747579707274,2024,2024-07-25,71.3,11.2,14.1,3.414,255.9,12.8,12.5,9.0,16.9,21.3,1014.5,43.2,7.7,12.8,0.0,61.7,16.9,0.0,22.0,21.3,['rain'],35.9,-0.4999999999999997,-0.8660254037844388,-0.4093559588156211,-0.9123747579707274,2024,74288,18629,-0.7712543975169688,0.6365270255933658,0.9767502937366656,0.21438018491767738,55659,15.460833333333333
2024-07-26,48.2,-0.4999999999999997,-0.8660254037844388,-0.42500033996955394,-0.9051931898913975,2024,2024-07-26,61.0,10.1,10.6,0.0,288.0,11.3,0.0,8.0,18.4,24.5,1013.9,20.9,293.3,11.3,0.0,41.2,18.4,0.0,24.8,24.5,['none'],41.3,-0.4999999999999997,-0.8660254037844388,-0.42500033996955394,-0.9051931898913975,2024,74209,18707,-0.7748985241871551,0.6320856565470925,0.9779506067077541,0.20883632547987327,55502,15.417222222222222
2024-07-27,47.9,-0.4999999999999997,-0.8660254037844388,-0.4405187843504952,-0.8977433935342336,2024,2024-07-27,54.3,13.0,20.0,0.0,302.2,15.7,0.0,8.0,23.1,29.1,1014.5,57.6,214.6,15.7,0.0,40.8,23.0,0.0,26.0,28.7,['none'],43.1,-0.4999999999999997,-0.8660254037844388,-0.4405187843504952,-0.8977433935342336,2024,74128,18786,-0.7786083508997457,0.6275101878927374,0.9791342347598434,0.2032145425929354,55342,15.372777777777777
2024-07-28,15.0,-0.4999999999999997,-0.8660254037844388,-0.455906693508459,-0.8900275764346766,2024,2024-07-28,66.1,13.6,22.8,0.385,146.5,14.6,20.83,6.0,20.2,22.7,1018.0,79.2,264.7,14.6,0.0,68.9,20.2,0.0,12.6,22.7,['rain'],36.5,-0.4999999999999997,-0.8660254037844388,-0.455906693508459,-0.8900275764346766,2024,74045,18865,-0.7823817524127429,0.622799159835308,0.9802855460770468,0.19758605252503575,55180,15.327777777777778
2024-07-29,41.0,-0.4999999999999997,-0.8660254037844388,-0.47115950767386394,-0.8820480249558535,2024,2024-07-29,63.0,8.9,17.6,0.0,311.5,10.9,0.0,9.0,16.7,22.4,1022.4,43.2,337.5,10.9,0.0,23.0,16.7,0.0,26.8,22.4,['none'],43.1,-0.4999999999999997,-0.8660254037844388,-0.47115950767386394,-0.8820480249558535,2024,73961,18945,-0.7861715948328771,0.6180082713669215,0.9814184591383835,0.19187967078990148,55016,15.282222222222222
2024-07-30,49.3,-0.4999999999999997,-0.8660254037844388,-0.4862727071086902,-0.8738071036110807,2024,2024-07-30,62.0,9.3,12.3,0.0,294.8,10.3,0.0,8.0,17.3,23.6,1020.1,19.1,359.5,10.3,0.0,13.1,17.3,0.0,25.4,23.6,['none'],42.7,-0.4999999999999997,-0.8660254037844388,-0.4862727071086902,-0.8738071036110807,2024,73874,19026,-0.790065860301082,0.6130219705579166,0.9825316906646449,0.18609534341211914,54848,15.235555555555555
2024-07-31,47.2,-0.4999999999999997,-0.8660254037844388,-0.5012418134457756,-0.8653072543632061,2024,2024-07-31,54.2,10.3,15.1,0.0,295.8,13.1,0.0,8.0,21.0,28.7,1014.9,27.0,241.3,13.1,0.0,23.8,20.8,0.0,25.8,27.7,['none'],42.7,-0.4999999999999997,-0.8660254037844388,-0.5012418134457756,-0.8653072543632061,2024,73786,19107,-0.793972714336388,0.6079533936818746,0.9836108305739015,0.18030455894879518,54679,15.188611111111111
2025-07-01,53.3,-0.4999999999999997,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,2025,2025-07-01,49.5,6.7,13.1,0.0,0.0,11.1,0.0,0.0,18.7,25.5,1019.7,24.1,27.6,11.1,0.0,0.7,18.7,0.0,0.0,25.5,['none'],44.4,-0.4999999999999997,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,2025,75478,17157,-0.7133523847299417,0.7008055188139612,0.9482544075009913,0.3175115409791335,58321,16.200277777777778
