datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,windspeedmax,windspeedmean,sunrise,sunset,normal.tempmax,normal.tempmin,normal.feelslike,normal.precip,normal.humidity,normal.snowdepth,normal.windspeed,normal.windgust,normal.winddir,normal.cloudcover
2025-01-05,0.4,-8.1,-4.2,-5.1,-14.6,-10.1,-6.2,86.0,0.356,37.5,"['rain', 'snow']",0.6,2.8,75.6,28.0,265.1,1012.9,90.1,20.3,28.3,2.5,2.0,28.0,17.6,07:43:46,16:03:49,"[-9.6, -0.2, 8.2]","[-15.4, -4.9, 4.7]","[-25.5, -0.2, 8.2]","[0.0, 3.2, 15.7]","[66.0, 85.8, 97.8]","[2.0, 23.8, 93.1]","[19.4, 32.0, 51.5]","[43.2, 76.7, 129.6]","[28.8, 205.1, 321.7]","[49.2, 87.7, 100.0]"
2025-01-06,4.6,1.2,2.4,-0.2,-4.0,-2.3,1.1,90.9,1.573,20.83,"['rain', 'snow']",0.3,2.2,50.4,28.9,224.7,1003.3,91.0,14.1,30.2,2.6,2.0,28.9,21.4,07:43:28,16:05:00,"[-10.9, -0.9, 7.9]","[-16.7, -5.7, 3.8]","[-26.3, -0.9, 7.9]","[0.0, 1.7, 7.8]","[73.7, 86.5, 98.3]","[2.3, 24.3, 89.9]","[15.8, 26.3, 52.6]","[43.2, 72.0, 126.0]","[19.8, 182.7, 285.8]","[46.6, 80.5, 100.0]"
2025-01-07,4.6,1.1,2.1,0.5,-3.2,-1.9,1.0,92.0,62.174,41.67,"['rain', 'snow']",0.2,0.3,40.3,21.0,213.5,1007.1,97.5,10.2,9.3,0.8,1.0,21.0,16.0,07:43:08,16:06:13,"[-14.5, -1.4, 7.6]","[-19.2, -6.1, 2.8]","[-29.2, -1.4, 7.6]","[0.0, 0.8, 4.5]","[66.2, 86.0, 97.3]","[2.2, 24.4, 88.3]","[16.2, 28.8, 45.4]","[46.8, 69.1, 97.2]","[25.4, 185.8, 280.0]","[44.0, 80.0, 100.0]"
2025-01-08,2.1,0.2,1.0,-1.8,-4.4,-3.2,-0.5,90.1,5.978,41.67,"['rain', 'snow']",0.7,0.4,47.5,24.5,230.4,1009.3,88.7,15.4,14.8,1.4,1.0,24.5,15.3,07:42:45,16:07:28,"[-12.9, -0.4, 10.9]","[-17.4, -5.1, 2.1]","[-26.8, -0.4, 10.9]","[0.0, 2.0, 9.6]","[63.5, 86.2, 95.9]","[1.2, 24.0, 87.4]","[11.5, 27.7, 43.6]","[39.6, 71.3, 180.0]","[54.3, 194.3, 244.7]","[28.0, 77.7, 99.2]"
2025-01-09,8.8,1.5,5.3,4.8,-2.2,1.4,3.5,88.1,2.18,12.5,['rain'],0.0,0.4,79.2,32.8,189.7,1004.3,94.9,16.3,38.3,3.2,3.0,32.8,21.6,07:42:18,16:08:45,"[-12.8, 0.3, 8.7]","[-18.1, -4.3, 3.1]","[-27.9, 0.3, 8.7]","[0.0, 1.4, 6.4]","[65.6, 86.7, 96.7]","[0.0, 23.0, 86.8]","[11.5, 29.5, 48.2]","[36.0, 66.6, 108.0]","[49.4, 201.5, 271.8]","[5.8, 72.9, 100.0]"
2025-01-10,6.8,-1.0,0.4,3.3,-6.6,-5.1,-3.5,75.1,0.476,16.67,"['rain', 'snow']",0.1,0.1,63.0,35.3,260.2,1012.5,94.6,23.2,13.3,1.2,1.0,35.3,23.3,07:41:49,16:10:04,"[-9.9, 1.2, 10.5]","[-14.7, -3.2, 5.3]","[-25.2, 1.2, 10.5]","[0.0, 2.8, 14.3]","[76.8, 88.0, 97.7]","[0.8, 24.1, 86.0]","[12.2, 27.7, 37.8]","[39.6, 67.3, 100.8]","[73.9, 200.8, 288.9]","[9.0, 78.3, 100.0]"
2025-01-11,-1.1,-3.1,-2.2,-6.8,-10.3,-8.4,-5.3,79.8,1.222,87.5,"['rain', 'snow']",1.6,0.4,54.9,28.2,252.4,1016.2,90.1,17.5,36.9,3.2,3.0,28.2,23.0,07:41:17,16:11:24,"[-7.6, 0.5, 8.7]","[-13.4, -3.8, 4.0]","[-22.3, 0.5, 8.7]","[0.0, 0.9, 8.0]","[67.1, 85.8, 98.9]","[0.7, 24.5, 83.1]","[9.4, 29.9, 45.0]","[39.6, 69.5, 115.2]","[30.8, 198.4, 267.2]","[0.9, 70.3, 100.0]"
2025-01-12,-1.5,-3.0,-2.4,-6.6,-9.4,-8.2,-4.9,82.6,2.818,66.67,"['rain', 'snow']",1.9,2.7,61.2,24.8,301.0,1026.3,97.7,15.6,26.4,2.2,2.0,24.8,20.4,07:40:42,16:12:46,"[-5.6, 0.6, 7.1]","[-18.8, -3.7, 2.5]","[-27.4, 0.6, 7.1]","[0.0, 0.7, 2.6]","[72.9, 85.3, 96.4]","[1.4, 24.2, 81.2]","[16.2, 34.2, 54.0]","[43.2, 80.6, 291.6]","[32.7, 206.2, 256.5]","[23.3, 77.4, 99.9]"
2025-01-13,-2.2,-3.8,-2.7,-6.6,-9.1,-7.9,-5.5,81.4,6.086,20.83,['snow'],1.1,6.1,58.3,24.3,3.1,1039.8,97.6,22.5,15.0,1.2,1.0,24.3,16.9,07:40:04,16:14:10,"[-5.8, 1.2, 8.9]","[-9.6, -2.5, 3.9]","[-20.6, 1.2, 8.9]","[0.0, 1.6, 7.9]","[63.9, 85.5, 95.6]","[2.8, 24.5, 79.8]","[13.0, 31.0, 53.3]","[39.6, 68.8, 108.0]","[63.6, 203.8, 260.3]","[11.8, 81.0, 100.0]"
2025-01-14,-1.1,-4.6,-2.8,-6.7,-9.3,-8.0,-6.5,75.9,0.0,0.0,,0.0,5.0,43.2,27.2,241.4,1036.3,86.8,27.1,58.8,5.0,3.0,27.2,17.3,07:39:23,16:15:36,"[-4.6, 0.9, 8.4]","[-7.5, -3.0, 3.8]","[-16.3, 0.9, 8.4]","[0.0, 1.7, 10.6]","[73.3, 85.8, 95.9]","[2.4, 25.0, 78.4]","[16.2, 29.2, 41.4]","[39.6, 75.2, 208.8]","[77.5, 205.6, 296.6]","[31.2, 80.0, 99.6]"
2025-01-15,-0.3,-2.7,-1.6,-3.7,-9.5,-6.1,-2.5,93.3,4.044,83.33,"['rain', 'snow']",7.7,6.2,50.4,26.1,279.5,1028.7,99.3,3.3,13.9,1.2,1.0,26.1,14.3,07:38:40,16:17:03,"[-3.8, 0.4, 6.1]","[-8.3, -3.3, 1.9]","[-14.2, 0.4, 6.1]","[0.0, 1.1, 5.8]","[55.2, 83.0, 96.6]","[2.1, 25.3, 76.3]","[14.0, 28.8, 43.6]","[46.8, 71.3, 108.0]","[70.8, 215.1, 322.2]","[16.1, 74.7, 98.1]"
2025-01-16,1.0,-0.6,0.2,-0.9,-4.4,-3.0,-1.0,91.7,0.861,12.5,"['rain', 'snow']",0.0,5.4,39.6,15.8,338.6,1038.3,90.3,15.6,19.6,1.8,1.0,15.8,9.8,07:37:54,16:18:31,"[-5.5, 0.3, 6.6]","[-8.5, -3.9, 2.3]","[-16.6, 0.3, 6.6]","[0.0, 1.4, 9.6]","[59.7, 83.7, 96.4]","[1.8, 26.3, 74.4]","[16.9, 32.4, 61.2]","[43.2, 69.1, 151.2]","[55.1, 212.6, 288.6]","[17.4, 72.6, 100.0]"
2025-01-17,1.8,-0.2,0.9,-1.9,-4.8,-3.1,-2.4,78.4,10.277,4.17,"['rain', 'snow']",0.0,4.2,43.2,18.0,251.4,1040.7,85.8,23.7,20.5,1.7,1.0,18.0,14.5,07:37:05,16:20:00,"[-7.1, 0.3, 7.9]","[-17.4, -4.5, 1.1]","[-24.8, 0.3, 7.9]","[0.0, 1.5, 11.5]","[51.5, 84.4, 93.7]","[0.6, 26.8, 72.2]","[21.2, 31.7, 49.3]","[46.8, 71.3, 115.2]","[20.7, 191.8, 274.7]","[2.2, 74.1, 100.0]"
2025-01-18,2.2,0.4,1.1,-1.6,-4.4,-3.0,-1.8,81.2,0.0,0.0,,0.0,3.8,46.8,18.8,256.1,1036.6,79.8,22.4,25.9,2.2,1.0,18.8,14.8,07:36:13,16:21:31,"[-6.1, 0.0, 11.1]","[-18.6, -4.5, 1.9]","[-27.5, 0.0, 11.1]","[0.0, 1.5, 12.0]","[59.1, 87.0, 97.5]","[0.0, 27.1, 74.0]","[10.8, 32.0, 63.0]","[50.4, 72.7, 104.4]","[30.3, 198.3, 261.6]","[40.2, 79.9, 100.0]"
2025-01-19,1.7,-1.2,0.5,-2.1,-5.9,-3.9,-4.0,72.0,0.0,0.0,,0.0,3.8,46.8,21.6,225.5,1031.2,87.6,21.9,22.3,1.8,1.0,21.6,16.3,07:35:19,16:23:03,"[-7.6, -0.1, 7.9]","[-10.5, -4.2, 3.1]","[-17.7, -0.1, 7.9]","[0.0, 2.3, 10.5]","[64.6, 87.1, 98.8]","[0.5, 26.9, 78.5]","[11.5, 30.2, 50.0]","[36.0, 70.6, 147.6]","[74.9, 198.3, 275.3]","[26.2, 81.9, 100.0]"
2025-01-20,0.1,-1.3,-0.7,-5.6,-7.5,-6.6,-3.3,83.1,0.0,0.0,,0.0,1.6,46.8,26.4,209.8,1026.7,87.8,21.0,31.3,2.7,2.0,26.4,23.0,07:34:22,16:24:36,"[-5.9, 0.9, 8.4]","[-10.5, -3.6, 5.8]","[-17.1, 0.9, 8.4]","[0.0, 1.9, 8.1]","[73.0, 88.3, 97.8]","[0.0, 27.0, 80.2]","[15.1, 28.8, 45.0]","[43.2, 69.8, 115.2]","[38.7, 195.0, 280.3]","[75.5, 89.4, 99.4]"
2025-01-21,-0.5,-1.7,-1.2,-4.2,-7.8,-6.3,-3.8,82.4,0.083,16.67,"['rain', 'snow']",0.0,2.1,57.6,23.2,217.1,1021.2,99.7,16.2,20.9,1.8,1.0,23.2,17.7,07:33:23,16:26:10,"[-8.3, 0.4, 8.3]","[-11.5, -3.2, 5.1]","[-19.1, 0.4, 8.3]","[0.0, 2.2, 6.3]","[78.7, 87.3, 97.0]","[0.0, 27.5, 80.0]","[14.4, 28.4, 45.4]","[43.2, 67.0, 97.2]","[67.6, 214.8, 337.8]","[44.2, 82.9, 100.0]"
2025-01-22,-0.3,-1.7,-1.2,-4.4,-7.3,-5.6,-2.7,89.1,0.0,0.0,,0.0,0.3,46.8,21.2,210.7,1017.6,85.0,10.9,25.2,2.3,1.0,21.2,13.9,07:32:21,16:27:45,"[-8.7, -0.2, 7.9]","[-22.5, -5.5, 1.9]","[-35.4, -0.2, 7.9]","[0.0, 1.8, 7.2]","[75.7, 85.1, 97.6]","[1.1, 28.3, 81.0]","[12.2, 27.7, 45.4]","[39.6, 67.3, 97.2]","[32.6, 178.6, 281.4]","[0.0, 78.4, 100.0]"
2025-01-23,2.6,-2.0,-0.2,-2.7,-8.6,-5.5,-1.5,90.7,0.012,4.17,"['rain', 'snow']",0.0,1.2,63.8,29.5,224.5,1011.8,91.3,7.5,18.5,1.8,1.0,29.5,21.4,07:31:17,16:29:21,"[-15.6, -1.7, 8.6]","[-23.3, -6.4, 0.9]","[-37.0, -1.7, 8.6]","[0.0, 0.8, 3.1]","[68.1, 85.8, 96.0]","[1.7, 28.4, 80.6]","[16.2, 28.8, 46.8]","[39.6, 69.5, 129.6]","[28.6, 164.3, 274.3]","[2.1, 76.5, 100.0]"
2025-01-24,3.1,-1.7,0.3,-0.4,-6.1,-3.9,-1.3,89.3,0.0,0.0,,0.0,3.0,43.2,17.9,238.4,1017.3,75.3,17.0,48.7,4.2,2.0,17.9,14.6,07:30:10,16:30:58,"[-13.1, -2.2, 4.8]","[-22.0, -6.4, 2.1]","[-29.9, -2.2, 4.8]","[0.0, 1.6, 11.3]","[50.5, 85.2, 97.7]","[2.0, 29.3, 79.2]","[12.6, 25.2, 41.8]","[39.6, 61.6, 118.8]","[29.4, 172.2, 251.6]","[3.5, 83.9, 99.7]"
2025-01-25,5.9,1.6,3.6,2.1,-2.6,-0.8,0.8,82.5,0.0,0.0,,0.0,3.2,61.2,30.2,208.3,1016.7,94.5,22.4,57.4,4.9,3.0,30.2,21.7,07:29:01,16:32:35,"[-10.2, -2.5, 5.0]","[-18.7, -6.6, 0.1]","[-26.9, -2.5, 5.0]","[0.0, 1.5, 11.9]","[54.4, 84.7, 98.1]","[3.0, 29.7, 78.5]","[14.0, 25.9, 44.6]","[39.6, 63.4, 108.0]","[22.6, 167.6, 308.3]","[55.1, 85.7, 100.0]"
2025-01-26,6.7,3.3,5.0,3.1,-1.7,0.9,2.9,86.2,0.0,0.0,,0.0,1.0,61.2,27.8,208.8,1011.9,86.9,16.2,31.3,2.7,2.0,27.8,21.9,07:27:50,16:34:13,"[-10.6, -2.1, 7.1]","[-16.7, -6.8, 1.9]","[-25.1, -2.1, 7.1]","[0.0, 0.5, 1.9]","[53.6, 83.6, 98.2]","[3.1, 29.6, 77.4]","[15.1, 28.4, 49.3]","[43.2, 65.5, 133.2]","[22.3, 187.5, 251.5]","[35.8, 78.5, 100.0]"
2025-01-27,8.5,2.9,5.1,4.9,-1.3,1.3,2.3,82.2,0.0,0.0,,0.0,2.4,64.8,29.0,172.5,1008.1,74.9,22.6,64.3,5.6,4.0,29.0,20.8,07:26:37,16:35:52,"[-11.0, -0.9, 9.1]","[-20.2, -6.1, 4.3]","[-26.2, -0.9, 9.1]","[0.0, 1.9, 18.9]","[42.9, 82.7, 94.1]","[3.1, 30.4, 76.1]","[12.2, 29.5, 48.2]","[39.6, 67.7, 118.8]","[81.2, 205.5, 299.0]","[9.1, 76.4, 99.2]"
2025-01-28,11.4,3.5,7.1,11.4,-1.0,4.4,4.1,81.6,0.407,29.17,['rain'],0.0,0.8,62.5,42.1,181.9,1002.1,90.9,21.4,43.2,3.6,3.0,42.1,25.6,07:25:21,16:37:31,"[-4.4, 0.1, 11.1]","[-16.1, -5.6, 2.5]","[-21.7, 0.1, 11.1]","[0.0, 1.3, 7.7]","[56.2, 85.0, 94.8]","[3.1, 30.9, 75.0]","[11.9, 30.2, 51.1]","[39.6, 68.0, 108.0]","[19.4, 207.8, 283.0]","[1.8, 77.7, 100.0]"
2025-01-29,7.4,1.3,4.4,4.2,-2.8,0.7,1.4,81.2,0.021,4.17,['rain'],0.0,0.7,61.2,27.3,211.8,1010.8,68.4,25.2,60.5,5.3,4.0,27.3,17.8,07:24:04,16:39:11,"[-6.4, 0.2, 13.1]","[-18.9, -5.1, 4.0]","[-23.0, 0.2, 13.1]","[0.0, 1.1, 8.7]","[53.2, 82.3, 94.3]","[3.4, 30.7, 73.1]","[15.1, 30.6, 55.4]","[39.6, 64.4, 140.4]","[30.0, 194.2, 295.4]","[10.7, 72.4, 100.0]"
2025-01-30,10.5,0.4,4.4,10.5,-4.0,1.4,0.5,77.2,0.0,0.0,,0.0,0.7,64.8,23.5,232.2,1018.5,30.5,34.2,88.8,7.7,4.0,23.5,15.7,07:22:44,16:40:51,"[-6.8, 0.6, 8.5]","[-12.6, -4.7, 2.6]","[-20.0, 0.6, 8.5]","[0.0, 1.3, 11.3]","[65.0, 81.6, 93.8]","[3.3, 30.6, 72.1]","[16.2, 33.1, 48.6]","[43.2, 83.2, 291.6]","[20.0, 201.7, 264.9]","[2.2, 67.7, 99.6]"
2025-01-31,4.0,-2.4,1.3,2.0,-5.6,-2.3,-0.8,85.7,0.0,0.0,,0.0,0.0,62.5,23.1,261.0,1025.0,62.8,22.0,45.4,3.8,3.0,23.1,13.7,07:21:22,16:42:32,"[-9.2, 0.1, 8.4]","[-14.1, -5.2, 2.1]","[-21.3, 0.1, 8.4]","[0.0, 1.1, 6.1]","[66.8, 81.8, 93.7]","[1.4, 30.4, 71.0]","[17.6, 30.6, 51.1]","[39.6, 68.4, 115.2]","[52.1, 200.1, 260.0]","[4.4, 77.2, 100.0]"
2025-02-01,2.3,-3.8,-1.3,0.1,-7.3,-4.2,-4.1,81.5,0.0,0.0,,0.0,2.7,20.5,10.3,4.3,1032.4,77.6,25.7,101.5,8.8,5.0,10.3,8.2,07:19:58,16:44:12,"[-12.0, 1.1, 10.2]","[-15.5, -4.3, 4.3]","[-25.9, 1.1, 10.2]","[0.0, 1.9, 13.1]","[53.0, 80.3, 95.6]","[0.1, 30.6, 69.2]","[15.1, 33.5, 51.1]","[46.8, 74.9, 122.4]","[49.3, 207.6, 308.4]","[30.7, 76.6, 100.0]"
2025-02-02,0.7,-4.2,-2.1,-0.9,-6.4,-4.0,-5.1,80.8,0.0,0.0,,0.0,0.7,20.9,8.2,347.5,1027.6,84.6,19.1,48.5,4.3,2.0,8.2,5.7,07:18:32,16:45:54,"[-15.4, 1.4, 11.5]","[-19.0, -3.3, 6.8]","[-28.9, 1.4, 11.5]","[0.0, 1.4, 9.4]","[62.1, 83.0, 95.1]","[0.0, 30.8, 68.1]","[16.6, 32.0, 54.7]","[39.6, 69.5, 108.0]","[30.2, 217.9, 271.2]","[22.2, 80.2, 99.4]"
2025-02-03,1.3,-5.2,-2.5,-1.6,-8.1,-5.3,-5.5,80.5,0.019,4.17,['snow'],0.0,0.0,32.4,10.6,357.3,1029.5,47.8,20.9,84.9,7.3,5.0,10.6,7.2,07:17:05,16:47:35,"[-14.2, 1.7, 11.1]","[-21.0, -3.4, 4.2]","[-30.3, 1.7, 11.1]","[0.0, 1.9, 9.3]","[59.9, 82.5, 97.1]","[0.0, 30.6, 70.1]","[14.0, 30.2, 51.8]","[43.2, 70.9, 118.8]","[47.8, 207.7, 305.5]","[5.2, 74.9, 99.6]"
2025-02-04,2.8,-6.4,-2.5,0.3,-10.6,-5.4,-6.8,73.6,0.095,4.17,['snow'],0.0,2.6,18.7,11.3,292.8,1032.3,7.1,28.7,97.4,8.4,4.0,11.3,7.7,07:15:35,16:49:16,"[-16.0, 1.4, 9.4]","[-20.1, -3.2, 4.7]","[-32.1, 1.4, 9.4]","[0.0, 2.0, 23.2]","[42.8, 83.2, 96.2]","[0.0, 30.8, 71.4]","[15.1, 31.0, 50.0]","[43.2, 73.4, 172.8]","[25.5, 206.1, 277.1]","[2.4, 81.1, 99.2]"
2025-02-05,3.8,-4.2,-0.8,1.9,-9.7,-4.9,-5.9,69.4,0.0,0.0,,0.0,0.7,39.6,17.4,281.5,1035.5,33.5,20.6,98.9,8.6,4.0,17.4,12.4,07:14:04,16:50:58,"[-13.5, 1.0, 9.3]","[-16.7, -4.1, 7.4]","[-26.8, 1.0, 9.3]","[0.0, 1.0, 5.2]","[66.1, 83.0, 95.7]","[0.0, 30.6, 71.3]","[14.8, 29.5, 46.4]","[43.2, 65.5, 111.6]","[40.1, 173.8, 263.0]","[23.2, 72.2, 98.2]"
2025-02-06,1.2,-0.5,0.1,-2.5,-5.1,-4.1,-1.5,88.9,0.782,16.67,"['rain', 'snow']",0.7,0.1,46.8,17.1,30.0,1038.9,98.0,9.6,53.9,4.9,3.0,17.1,14.3,07:12:31,16:52:40,"[-14.0, 1.1, 11.1]","[-19.7, -4.8, 6.7]","[-27.9, 1.1, 11.1]","[0.0, 0.7, 5.3]","[70.2, 83.4, 98.7]","[0.0, 30.5, 73.4]","[12.6, 29.2, 40.0]","[39.6, 69.5, 118.8]","[30.5, 177.0, 342.7]","[25.8, 77.7, 100.0]"
2025-02-07,1.8,-1.2,0.0,-1.6,-6.4,-4.2,-2.7,82.6,0.0,0.0,,0.0,1.4,55.3,18.9,77.6,1035.6,96.0,8.9,53.3,4.7,4.0,18.9,13.9,07:10:56,16:54:22,"[-8.8, 0.9, 13.7]","[-18.9, -4.4, 7.0]","[-26.1, 0.9, 13.7]","[0.0, 2.1, 9.2]","[54.4, 81.2, 94.7]","[0.0, 31.8, 81.2]","[16.9, 30.6, 48.2]","[46.8, 70.9, 122.4]","[16.7, 174.8, 306.1]","[9.0, 75.9, 100.0]"
2025-02-08,3.9,-2.6,0.3,0.1,-8.3,-4.4,-5.1,68.4,0.0,0.0,,0.0,0.7,75.6,19.5,92.0,1032.3,77.5,21.8,87.1,7.6,4.0,19.5,16.9,07:09:20,16:56:04,"[-8.9, 0.9, 7.8]","[-14.1, -4.4, 3.7]","[-23.8, 0.9, 7.8]","[0.0, 2.0, 10.7]","[55.6, 81.2, 95.7]","[0.0, 32.4, 81.6]","[14.0, 29.2, 45.0]","[43.2, 70.2, 90.0]","[36.3, 180.1, 294.7]","[1.3, 78.9, 100.0]"
2025-02-09,3.9,-2.1,0.6,0.5,-7.2,-3.4,-6.2,61.3,0.0,0.0,,0.0,0.7,75.6,17.9,113.5,1031.7,75.5,28.4,40.0,3.4,2.0,17.9,14.1,07:07:42,16:57:46,"[-10.3, 0.6, 9.7]","[-15.4, -4.6, 4.9]","[-23.8, 0.6, 9.7]","[0.0, 1.8, 13.6]","[52.4, 83.2, 95.3]","[0.9, 32.9, 81.4]","[11.9, 27.7, 46.1]","[43.2, 77.8, 216.0]","[28.5, 181.8, 269.9]","[21.3, 79.9, 100.0]"
2025-02-10,5.5,-4.0,0.7,3.6,-7.5,-1.5,-5.6,63.7,0.0,0.0,,0.0,0.7,39.6,15.7,36.8,1030.6,35.9,19.4,98.3,8.6,4.0,15.7,7.9,07:06:02,16:59:27,"[-12.5, 1.1, 9.2]","[-17.5, -3.9, 2.9]","[-27.0, 1.1, 9.2]","[0.0, 2.6, 26.8]","[66.4, 83.7, 93.5]","[3.2, 33.3, 83.7]","[9.4, 27.7, 49.7]","[46.8, 68.4, 104.4]","[35.4, 180.1, 259.6]","[35.3, 80.8, 100.0]"
2025-02-11,3.2,-5.7,-2.1,0.5,-8.9,-4.5,-7.0,70.2,0.0,0.0,,0.0,1.9,18.0,16.4,51.4,1030.6,8.9,13.0,103.9,9.0,4.0,16.4,7.8,07:04:21,17:01:09,"[-11.7, 0.0, 6.6]","[-17.8, -4.4, 2.4]","[-27.0, 0.0, 6.6]","[0.0, 2.0, 7.1]","[59.3, 84.7, 98.4]","[0.0, 33.4, 90.6]","[11.5, 28.1, 47.2]","[39.6, 64.1, 115.2]","[19.5, 167.8, 256.6]","[13.9, 85.9, 100.0]"
2025-02-12,0.9,-3.4,-1.4,-4.7,-9.0,-7.0,-7.2,65.3,0.088,29.17,"['rain', 'snow']",0.6,0.6,64.8,24.9,124.6,1025.6,96.4,18.3,33.5,2.8,1.0,24.9,19.7,07:02:39,17:02:51,"[-8.5, 0.1, 9.7]","[-17.9, -4.8, 6.7]","[-25.6, 0.1, 9.7]","[0.0, 1.5, 12.5]","[57.6, 81.7, 96.6]","[8.2, 35.6, 96.8]","[14.8, 25.6, 46.1]","[46.8, 68.8, 111.6]","[59.5, 202.7, 325.2]","[7.2, 71.7, 100.0]"
2025-02-13,1.4,-2.0,-0.3,-2.3,-7.0,-5.0,-1.9,89.3,0.849,54.17,"['rain', 'snow']",1.9,0.7,46.8,20.1,221.5,1018.4,99.4,5.3,30.5,2.6,1.0,20.1,16.0,07:00:55,17:04:32,"[-7.6, -0.3, 7.6]","[-17.2, -5.3, 3.8]","[-25.3, -0.3, 7.6]","[0.0, 1.6, 9.0]","[61.6, 82.6, 94.5]","[8.2, 36.6, 100.3]","[10.8, 25.9, 44.6]","[43.2, 70.6, 111.6]","[36.7, 196.7, 332.7]","[0.0, 76.3, 100.0]"
2025-02-14,-0.8,-5.7,-2.5,-3.9,-11.5,-7.3,-4.2,87.9,0.5,29.17,"['rain', 'snow']",0.3,0.5,50.4,22.9,345.8,1020.7,94.6,6.5,7.9,0.7,0.0,22.9,14.5,06:59:10,17:06:14,"[-5.0, 0.9, 7.9]","[-15.9, -4.8, 2.4]","[-22.4, 0.9, 7.9]","[0.0, 1.1, 9.5]","[64.2, 82.0, 96.8]","[7.0, 36.6, 98.3]","[15.5, 24.1, 42.8]","[39.6, 65.5, 100.8]","[20.0, 184.4, 331.8]","[0.3, 74.4, 100.0]"
2025-02-15,-3.0,-6.7,-4.8,-4.7,-12.2,-8.6,-8.3,77.0,0.035,8.33,['snow'],1.1,1.3,50.4,16.3,1.6,1025.2,83.1,18.3,56.0,4.8,3.0,16.3,9.2,06:57:23,17:07:55,"[-5.5, 1.6, 8.4]","[-16.8, -5.1, 3.1]","[-25.8, 1.6, 8.4]","[0.0, 1.6, 8.1]","[55.5, 81.6, 96.4]","[6.1, 37.1, 96.7]","[10.4, 26.3, 41.4]","[43.2, 69.5, 93.6]","[60.6, 189.7, 332.3]","[1.0, 70.7, 100.0]"
2025-02-16,-2.9,-9.4,-6.3,-6.2,-13.1,-10.2,-9.3,79.8,0.05,8.33,['snow'],0.0,2.4,27.7,12.8,28.2,1023.8,61.2,17.3,123.4,10.7,5.0,12.8,9.0,06:55:35,17:09:36,"[-5.8, 1.3, 10.1]","[-11.3, -3.5, 2.2]","[-20.0, 1.3, 10.1]","[0.0, 1.8, 10.6]","[56.9, 81.0, 97.4]","[5.5, 38.4, 98.7]","[13.0, 27.7, 45.4]","[39.6, 70.9, 122.4]","[39.8, 184.7, 291.2]","[8.7, 78.2, 100.0]"
2025-02-17,-3.0,-9.5,-6.7,-5.5,-13.6,-9.8,-10.6,74.9,0.031,8.33,['snow'],0.0,2.3,20.9,9.1,24.9,1026.7,46.5,16.4,117.3,10.3,5.0,9.1,6.6,06:53:46,17:11:17,"[-4.9, 2.4, 11.1]","[-12.1, -3.9, 4.9]","[-18.6, 2.4, 11.1]","[0.0, 1.5, 7.0]","[54.2, 81.8, 97.7]","[5.1, 38.4, 97.2]","[14.4, 29.5, 49.0]","[43.2, 68.8, 97.6]","[30.6, 191.3, 304.3]","[0.3, 71.1, 100.0]"
2025-02-18,-3.5,-8.5,-5.9,-7.1,-12.5,-9.8,-11.4,65.7,0.0,0.0,,0.0,1.1,29.2,11.9,19.8,1029.7,47.6,20.2,124.5,10.8,5.0,11.9,8.8,06:51:56,17:12:58,"[-6.3, 2.5, 11.2]","[-14.4, -2.9, 2.9]","[-22.4, 2.5, 11.2]","[0.0, 1.5, 10.5]","[54.0, 84.7, 97.3]","[4.6, 38.5, 94.9]","[15.1, 26.3, 48.6]","[43.2, 67.7, 108.0]","[46.3, 202.7, 305.5]","[19.4, 79.1, 100.0]"
2025-02-19,-0.1,-11.1,-6.0,-0.3,-14.7,-8.3,-11.8,66.0,0.0,0.0,,0.0,1.1,16.6,8.5,352.5,1034.1,2.4,30.4,130.8,11.3,5.0,8.5,5.7,06:50:04,17:14:38,"[-5.9, 2.3, 9.3]","[-10.4, -2.9, 2.3]","[-16.4, 2.3, 9.3]","[0.0, 2.2, 21.0]","[50.2, 84.2, 97.4]","[4.3, 38.3, 92.6]","[14.0, 28.4, 48.6]","[39.6, 67.7, 111.6]","[9.5, 202.6, 280.3]","[22.1, 82.7, 100.0]"
2025-02-20,1.1,-9.3,-4.4,-2.7,-15.3,-9.1,-11.8,58.2,0.0,0.0,,0.0,1.0,46.8,19.0,195.7,1033.8,9.3,24.1,131.6,11.2,5.0,19.0,12.6,06:48:12,17:16:19,"[-6.0, 2.1, 7.3]","[-11.4, -3.6, 1.2]","[-19.7, 2.1, 7.3]","[0.0, 1.3, 9.8]","[64.8, 83.2, 97.2]","[4.0, 38.5, 90.5]","[17.6, 25.9, 41.4]","[39.6, 62.6, 111.6]","[26.0, 199.5, 264.7]","[22.0, 75.2, 100.0]"
2025-02-21,2.1,-7.3,-2.9,-2.9,-13.9,-8.7,-10.4,57.5,0.0,0.0,,0.0,0.9,54.0,27.0,198.5,1033.7,39.9,24.7,135.6,11.8,6.0,27.0,19.7,06:46:18,17:17:59,"[-9.0, 2.2, 9.0]","[-12.4, -3.9, 1.8]","[-20.3, 2.2, 9.0]","[0.0, 1.4, 6.1]","[52.7, 82.9, 96.2]","[3.7, 38.2, 88.2]","[12.6, 29.2, 47.5]","[39.6, 66.2, 118.8]","[38.2, 179.4, 268.1]","[17.8, 77.4, 99.2]"
